optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
agsk,cec2013lsgo,9,1000,19,1048244621,5.4710283626e+08,NaN,3000000,max_evaluations,1267.010275
agsk,cec2013lsgo,9,1000,20,1049244658,5.9327118634e+08,NaN,3000000,max_evaluations,1308.888971
agsk,cec2013lsgo,9,1000,21,1050244695,5.8644897027e+08,NaN,3000000,max_evaluations,1305.563464
agsk,cec2013lsgo,9,1000,22,1051244732,5.8497740311e+08,NaN,3000000,max_evaluations,1305.579465
agsk,cec2013lsgo,9,1000,23,1052244769,5.8298786309e+08,NaN,3000000,max_evaluations,1298.147030
agsk,cec2013lsgo,9,1000,24,1053244806,7.1106537522e+08,NaN,3000000,max_evaluations,1303.768267
agsk,cec2013lsgo,9,1000,25,1054244843,5.6812636117e+08,NaN,3000000,max_evaluations,1304.918175
agsk,cec2013lsgo,10,1000,1,1031243988,9.3632972698e+07,NaN,3000000,max_evaluations,1479.016972
agsk,cec2013lsgo,10,1000,2,1032244025,9.2965092593e+07,NaN,3000000,max_evaluations,1318.014751
agsk,cec2013lsgo,10,1000,3,1033244062,9.2738285479e+07,NaN,3000000,max_evaluations,1308.551035
agsk,cec2013lsgo,10,1000,4,1034244099,9.3413815572e+07,NaN,3000000,max_evaluations,1312.332046
agsk,cec2013lsgo,10,1000,5,1035244136,9.3750247138e+07,NaN,3000000,max_evaluations,1310.698352
agsk,cec2013lsgo,10,1000,6,1036244173,9.3351444363e+07,NaN,3000000,max_evaluations,1303.261446
agsk,cec2013lsgo,10,1000,7,1037244210,9.3393722586e+07,NaN,3000000,max_evaluations,1301.912067
agsk,cec2013lsgo,10,1000,8,1038244247,9.3451376353e+07,NaN,3000000,max_evaluations,1495.127352
agsk,cec2013lsgo,10,1000,9,1039244284,9.3690154562e+07,NaN,3000000,max_evaluations,1486.052410
agsk,cec2013lsgo,10,1000,10,1040244321,9.3173987428e+07,NaN,3000000,max_evaluations,1490.830484
agsk,cec2013lsgo,10,1000,11,1041244358,9.2947257829e+07,NaN,3000000,max_evaluations,1480.553500
agsk,cec2013lsgo,10,1000,12,1042244395,9.3099387020e+07,NaN,3000000,max_evaluations,1487.660392
agsk,cec2013lsgo,10,1000,13,1043244432,9.3357576858e+07,NaN,3000000,max_evaluations,1493.732865
agsk,cec2013lsgo,10,1000,14,1044244469,9.3369188494e+07,NaN,3000000,max_evaluations,1268.350833
agsk,cec2013lsgo,10,1000,15,1045244506,9.4073477379e+07,NaN,3000000,max_evaluations,1269.470460
agsk,cec2013lsgo,10,1000,16,1046244543,9.3469347724e+07,NaN,3000000,max_evaluations,1263.796560
agsk,cec2013lsgo,10,1000,17,1047244580,9.2892663182e+07,NaN,3000000,max_evaluations,1263.736989
agsk,cec2013lsgo,10,1000,18,1048244617,9.3399368194e+07,NaN,3000000,max_evaluations,1266.527346
agsk,cec2013lsgo,10,1000,19,1049244654,9.3938332447e+07,NaN,3000000,max_evaluations,1269.881008
agsk,cec2013lsgo,10,1000,20,1050244691,9.3262354685e+07,NaN,3000000,max_evaluations,1319.640180
agsk,cec2013lsgo,10,1000,21,1051244728,9.3615297324e+07,NaN,3000000,max_evaluations,1310.097172
agsk,cec2013lsgo,10,1000,22,1052244765,9.3537194540e+07,NaN,3000000,max_evaluations,1315.888411
